"Option","Sp","IDplant","Chamber","Timehour","round","Cycle","Time10MIN","Pr","Status","BattV","Flow_mean","PAR_ext","HR_ext","T_ext","VPD_ext","Tc","HRc","PARc","VPDc","WP","E","A","Tleaf","VPDleaf","gtotal","gs","WPgroup","VPDgroup","WUE","vpc"
"3d","ile","ilex05",5,2024-10-05 15:00:00,6,223.5,2024-10-05 14:55:00,912.229166666667,0,12.0308333333333,36.767763251317,280.783333333333,50.0875833333334,22.8181666666667,13.9276588395379,38.157,25.7875,689.95,50.1326272691573,-2261.78505883604,0.504798252462228,0.0832566394778921,40.8813019207159,61.1553642550196,7.08477821974621,7.19707659841875,"[-1.5 -3.5)","VPD 5-9 kPa",0.164930522385519,17.3092143256564
"3d","ile","ilex05",5,2024-10-06 10:00:00,6,271,2024-10-06 09:56:40,919.777777777778,0,12.0302222222222,32.4979345936616,490.366666666667,65.1847777777778,20.4106111111111,8.38896140781041,27.532,51.9496666666667,507.866666666667,17.7833779137052,-2475.53824739366,0.326074960421531,2.35163563623771,29.6264005295435,22.5556780637101,12.8909985647391,13.2683206334096,"[-1.5 -3.5)",NA,7.21194793122921,19.1896933240892
"3d","ile","ilex05",5,2024-10-06 11:00:00,6,273.5,2024-10-06 11:00:00,918.395833333333,0,12.0315,33.0155132513169,533.075,64.0049166666667,21.7064166666667,9.39145803362704,28.762,50.1585,514.95,19.8634300968135,-2418.77575121564,0.316706402890866,1.78546302883503,30.9071980606158,25.104430362967,11.1761795745,11.4579600009791,"[-1.5 -3.5)",NA,5.63759688006775,19.9030092570054
"3d","ile","ilex05",5,2024-10-06 12:00:00,6,276,2024-10-06 11:56:40,919.101851851852,0,12.0361111111111,33.6969113994651,607.45,59.5808888888889,23.6028888888889,11.861863299281,31.822,44.5503333333333,566.2,26.3443724105987,-2380.71490915351,0.280309559423182,1.13875663946083,34.2842232945185,33.3825726124214,7.46524740611574,7.59337588781369,"[-1.5 -3.5)","VPD 3-4 kPa",4.06249662624476,21.063758249792
"3d","ile","ilex05",5,2024-10-08 09:00:00,6,388,2024-10-08 08:50:00,914.578703703704,0,12.0394444444445,34.6286706587244,930.366666666668,61.7463888888889,19.3906666666667,8.66285371586213,33.967,41.0013333333333,920.366666666667,31.5168530029136,-3067.10946320847,0.511557833352095,0.623997362941142,37.8309080142947,44.2486409513524,10.4245078256393,10.6948276674323,"[-1.5 -3.5)",NA,1.21979827549949,21.8680497788082
"3d","ile","ilex05",5,2024-10-08 10:00:00,6,390.5,2024-10-08 09:50:00,914.548611111112,0,12.0345,33.5544576957614,679.533333333333,60.03425,20.0729166666667,9.42852012965687,29.77,44.2125,804.95,23.500037960796,-2946.50081980232,0.240192916244836,0.614106588017985,33.5275266687769,33.4657894153302,6.31011343829165,6.39903234282063,"[-1.5 -3.5)","VPD 3-4 kPa",2.5567223114607,18.5944661280395
"3d","ile","ilex05",5,2024-10-08 11:00:00,6,393,2024-10-08 10:50:00,914.359126984127,0,12.0301111111111,35.4693188068725,1121.11071428571,55.5581428571429,21.214369047619,11.2566458850732,33.7598333333333,35.698,1204.11666666667,33.9097033416039,-2826.80614748489,0.322946940978833,0.0699109282489924,39.3884104084188,52.9108820757581,5.30407267596133,5.366788698931,"[-1.5 -3.5)","VPD 5-9 kPa",0.21647806304372,18.8208119713875
"3d","ile","ilex05",5,2024-10-09 10:00:00,6,450.5,2024-10-09 09:50:00,910.208333333333,0,12.034,33.1733465846503,720.054166666667,63.384375,22.1264583333333,9.87538837234504,32.9555,43.248,755.575,28.6565007765397,-3048.61581310389,0.255352051339818,0.21192993606303,36.3948798592906,39.590179649444,4.95891796707441,5.0490519069513,"[-1.5 -3.5)","VPD 3-4 kPa",0.829951962206867,21.7974822684073
"3d","ile","ilex05",5,2024-10-09 14:00:00,6,460.5,2024-10-09 13:55:00,905.104166666667,0,12.0365,34.3749576957614,554.116666666667,52.04725,25.1130833333333,15.3628495614122,31.1215,45.36,813.7,25.0222201246718,-2803.51758876338,0.246239740474527,0.586110744661289,34.9432564170412,35.8278034802486,6.32489830683249,6.43921406388454,"[-1.5 -3.5)","VPD 3-4 kPa",2.38024432421752,20.6104658085618
"3d","ile","ilex05",5,2024-10-10 09:00:00,6,507.5,2024-10-10 08:55:00,918.194444444444,0,12.0391666666666,35.8600410290947,937.102777777778,60.4006388888888,17.7064166666666,8.06479446108405,33.116,34.2125,872.45,33.4570697525466,-3491.82917012271,0.312918624953241,0.140088387897356,37.0822349282826,45.9226553916019,5.98912511998694,6.06936342995538,"[-1.5 -3.5)",NA,0.447683125024241,17.39948313737
"3d","ile","ilex05",5,2024-10-10 14:00:00,6,520,2024-10-10 13:53:20,913.842592592592,0,12.0317777777778,34.6880225105762,897.311111111109,44.293,20.9563888888889,13.8741693966689,36.3266666666667,24.8106666666667,923.7,45.6947758748618,-3012.05315699598,0.431221071338546,0.00559125049311037,40.3466787606962,60.4245644679107,6.19530817914613,6.28099522158013,"[-1.5 -3.5)","VPD 5-9 kPa",0.0129660883123236,15.0752299370919
"3d","ile","ilex05",5,2024-10-10 15:00:00,6,522.5,2024-10-10 14:55:00,913.347222222222,0,12.03,35.5172632513169,229.95,46.0773333333334,20.5964166666666,13.1353571121952,33.9525,25.9705,704.95,39.7486667606735,-2993.95996613237,0.326274961639954,0.032253837536635,37.0475732004088,49.8972402203623,5.56888776318723,5.63968896838741,"[-1.5 -3.5)",NA,0.0988547738218029,13.8401705937566
"3d","ile","ilex05",5,2024-10-11 08:00:00,6,565,2024-10-11 07:56:40,927.402777777778,0,12.0303333333333,35.0699920251833,606.963888888889,76.4574444444444,14.0346111111111,3.80933132302994,27.532,46.113,505.783333333333,20.3031116447288,-4195.32603810109,0.391456011691215,0.622949612556818,29.5178450548655,25.0732947713113,15.1164576547814,15.6825356807132,NA,NA,1.59136555309363,17.0336863551334
"3d","ile","ilex05",5,2024-10-13 10:00:00,6,690,2024-10-13 10:00:00,925.814814814815,0,12.0394444444444,34.8710595476133,524.533333333333,86.728,18.1668888888889,2.82381398133251,25.4726666666667,67.57,716.2,11.7301821219438,-3759.85598771706,0.29198634372189,0.816856159161516,28.6370372104982,20.1982312773832,10.1118188835965,10.3776627201163,NA,NA,2.79758343746224,22.107418837045
"3d","ile","ilex06",1,2024-08-12 09:00:00,1,1.5,2024-08-12 08:55:00,977.107142857143,1,13.0898333333333,35.8326111111111,935.174454365081,47.4381646825397,29.1969469246032,21.4150002610474,38.56475,46.85,940.575,37.1072666059525,-0.0979931012856695,4.08512912925195,6.26360402433104,38.1216291252602,35.4751440677889,104.963978473793,134.640262989946,"(0, -0.1 MPa)","VPD 3-4 kPa",1.53326953106082,32.1464059429765
"3d","ile","ilex06",1,2024-08-12 10:00:00,1,5.5,2024-08-12 09:52:30,976.532738095238,1,13.0551666666667,34.9683194444444,914.308878968254,53.7785719246032,29.6871349206349,19.4111302964761,38.537625,51.5935,914.6375,33.6612213577762,-0.0979931012856695,4.03667204441677,6.82202383337845,38.0936721479148,31.9223634136629,113.750547919547,151.245216790366,"(0, -0.1 MPa)","VPD 3-4 kPa",1.69001191038399,35.349484786882
"3d","ile","ilex06",1,2024-08-12 14:00:00,1,22,2024-08-12 13:56:00,951.427083333333,1,12.93,32.0755970947078,1472.17123015873,28.2470333333333,38.0980333333333,48.0372537529951,47.8013,39.9853,1506.45,66.6842146373272,-0.0979931012856695,4.75018471268052,0.153102114342996,48.8060523590703,72.3997716712368,57.2236653861261,65.0407598076095,"(0, -0.1 MPa)","VPD 5-9 kPa",0.0322307707180928,44.3996228233399
"3d","ile","ilex06",1,2024-08-12 15:00:00,1,26,2024-08-12 14:53:20,950.112268518519,1,12.93,32.3459532786557,1027.50787037037,27.1225925925926,38.8502162698413,50.8015339015594,46.265,39.8126666666667,1094.11666666667,61.9666416431661,-0.0979931012856695,2.53902561127175,0.2265717973468,48.0251801261605,71.4800788348859,30.365973227739,32.7738535736555,"(0, -0.1 MPa)","VPD 5-9 kPa",0.089235727414862,40.8961315118927
"3d","ile","ilex06",1,2024-08-13 12:00:00,1,111.5,2024-08-13 11:50:00,950.215401785714,1,12.9686666666667,33.3673055555556,1618.49786706349,39.8365873015873,32.5966870039682,29.7605335806216,44.17375,46.34925,1660.8875,49.5438871489772,-0.0979931012856695,7.32390200405727,0.0789381976932414,43.5892233986717,46.8061068900072,139.058898488496,195.496165764732,"(0, -0.1 MPa)",NA,0.0107781613748397,42.7631316775469
"3d","ile","ilex06",1,2024-08-13 13:00:00,1,115.5,2024-08-13 12:50:00,948.881324404762,1,12.93,32.5937222222222,1630.54151785714,34.9765783730159,34.0378908730159,34.831309128933,45.021,44.75575,1642.45,53.2526090130551,-0.0979931012856695,6.51786551342139,0.129567322349565,44.919056976366,52.7534585573382,108.851535678708,140.428402202524,"(0, -0.1 MPa)","VPD 5-9 kPa",0.0198787965297479,43.1373235900908
"3d","ile","ilex06",1,2024-08-14 10:00:00,1,143.5,2024-08-14 09:55:00,976.993055555555,1,12.8309166666667,36.3370555555556,818.288293650794,73.8352147817461,22.5748705357143,7.26214774270832,27.11025,75.0735,805.2625,9.11574097788272,-0.0979931012856695,2.16404600621262,10.9368011696593,27.7855929444533,10.5449231141073,190.515166435786,319.592388038873,"(0, -0.1 MPa)","VPD 1-2 kPa",5.05386721828535,27.0548712241191
"3d","ile","ilex06",1,2024-08-14 11:00:00,1,147.5,2024-08-14 10:50:00,976.634920634921,1,12.8283333333333,34.5683194444444,1332.01845238095,62.1900907738096,25.2904102182539,12.294727206621,33.8565,63.4615,1361.825,19.7680623098778,-0.0979931012856695,4.41303880773714,11.1229404774674,34.304327958175,21.1265122538875,196.108860108316,333.547516905901,"(0, -0.1 MPa)",NA,2.52047193828574,33.6393069473039
"3d","ile","ilex06",1,2024-08-14 12:00:00,1,151.5,2024-08-14 11:50:00,975.916666666667,1,12.86925,33.8609027777778,1467.81334325397,55.2480714285714,26.6158864087301,15.6821953632964,34.7785,61.789,1911.5125,21.3706802477706,-0.0979931012856695,4.92627958832935,10.5749128383337,36.5126282663544,27.0371470034429,173.514328896066,277.266250845855,"(0, -0.1 MPa)",NA,2.14663269689084,34.4749827321225
"3d","ile","ilex06",1,2024-08-14 13:00:00,1,155.5,2024-08-14 12:50:00,975.027777777778,1,12.88775,34.6381666666667,769.46884920635,53.883845734127,25.9315873015873,15.5104898775143,30.77825,61.5445,733.075,17.2548117140737,-0.0979931012856695,2.86491208601275,8.88595435109912,30.6381047123111,16.881245175651,160.459651270033,240.11730343422,"(0, -0.1 MPa)","VPD 1-2 kPa",3.10164992304045,27.4225940064792
"3d","ile","ilex06",1,2024-08-14 14:00:00,1,159.5,2024-08-14 13:47:30,975.206018518518,1,12.9199166666667,35.3214722222222,1318.00431547619,49.0997643849206,26.5557906746032,17.7844951780561,31.958,59.80775,1299.325,19.771320854484,-0.0979931012856695,3.81683614387397,10.0520416631562,32.7468655676648,22.2121592671907,160.414894901673,239.308693937118,"(0, -0.1 MPa)",NA,2.63360576253443,28.4960644960066
"3d","ile","ilex06",1,2024-08-14 15:00:00,1,164,2024-08-14 14:54:00,975.6,1,12.9204666666667,36.4759111111111,995.554166666666,48.2040373015873,26.5642472222222,18.0856433646448,32.2196,57.06,997.95,20.9704887039845,-0.0979931012856695,3.79103783968129,9.00989331212658,32.1022726365535,20.8813363733687,168.654941942502,258.40342011544,"(0, -0.1 MPa)",NA,2.3766297497268,27.5917418423353
"3d","ile","ilex06",1,2024-08-15 08:00:00,1,233.5,2024-08-15 07:55:00,979.735367063492,1,12.9233333333333,37.4149166666667,940.222817460318,57.7188387896825,21.4064538690476,10.8444185009721,28.783,60.00625,904.6375,15.9491786462644,-0.0979931012856695,3.29892518572272,9.57979373074753,28.7935384695487,15.9678749879129,194.987097226329,326.804044528443,"(0, -0.1 MPa)","VPD 1-2 kPa",2.90391360562146,23.8396011695352
"3d","ile","ilex06",1,2024-08-15 09:00:00,1,237.5,2024-08-15 08:55:00,979.67117228836,1,12.9239166666667,36.7207083333333,1259.79499007936,52.639996031746,23.027755952381,13.4059079459545,31.47,57.594875,1195.8875,19.6940968780019,-0.0979931012856695,4.38698438669732,10.7444279404804,31.4858489984663,19.7285361471815,209.933168905384,369.463568709204,"(0, -0.1 MPa)","VPD 1-2 kPa",2.44916028720339,26.6932709036229
"3d","ile","ilex06",1,2024-08-15 10:00:00,1,241.5,2024-08-15 09:55:00,979.918650793651,1,12.92075,34.6360277777778,1228.29077380953,48.3145654761905,24.4676537698413,15.9342899678785,33.567,55.0795,1249.325,23.4692572373438,-0.0979931012856695,4.93364345528603,11.3801948524137,33.3600601718279,22.8504934863431,202.69484173415,348.112781717445,"(0, -0.1 MPa)",NA,2.30665125186959,28.7281126564781
"3d","ile","ilex06",1,2024-08-15 11:00:00,1,245.5,2024-08-15 10:50:00,979.231481481482,1,12.9205,33.5722741461626,1473.74216269841,44.5757033730159,25.7173764880952,18.4180107640824,35.20775,53.98675,1448.3875,26.4543560833773,-0.0979931012856695,5.65396095144055,11.1868117058554,35.0311145466097,25.9146574467701,204.122094171935,352.172876693758,"(0, -0.1 MPa)",NA,1.97857958375273,30.845385060234
"3d","ile","ilex06",1,2024-08-15 12:00:00,1,249.5,2024-08-15 11:50:00,978.430555555555,1,12.9225,33.4881388888889,1730.79821428571,42.0228149801587,27.5080178571428,21.3953968897917,38.38225,50.03675,1729.95,33.9782630079868,-0.0979931012856695,6.58073125997479,10.2275252330819,38.3396282249567,33.8111744625311,180.565428752708,287.022744469456,"(0, -0.1 MPa)","VPD 3-4 kPa",1.55416242193137,33.9968717425733
"3d","ile","ilex06",1,2024-08-15 13:00:00,1,253.5,2024-08-15 12:50:00,978,1,12.92425,32.2934166666667,1695.69652777778,39.9918621031746,28.6404161706349,23.6521887820772,38.9455,49.295,1704.95,35.5133662264628,-0.0979931012856695,6.36122011637998,9.7200920740007,38.9966600489058,35.7067916068321,164.966265422837,249.591399399711,"(0, -0.1 MPa)","VPD 3-4 kPa",1.52802322450244,34.5240791311433
"3d","ile","ilex06",1,2024-08-15 14:00:00,1,258,2024-08-15 13:54:00,977.329365079365,1,12.9298666666667,33.1739555555556,1540.3626984127,37.6499936507936,29.2436043650794,25.4484618072698,38.7062,49.4064,1560.7,34.9853049321202,-0.0979931012856695,6.60547455770051,9.95118771257953,38.2291738994213,33.2298583949975,184.203824300304,296.413372699761,"(0, -0.1 MPa)","VPD 3-4 kPa",1.50650609969857,34.159693821038
"3d","ile","ilex06",1,2024-08-15 15:00:00,1,262.5,2024-08-15 15:00:00,977,1,12.93,33.001187181214,761.634027777778,36.3770704365079,29.6257296626984,26.5402938829868,35.40075,49.39575,838.7,29.6309359231205,-0.0979931012856695,4.55203979034252,7.04804731095783,34.2894676991763,26.435121191197,160.206369488561,240.036601628654,"(0, -0.1 MPa)",NA,1.54832726328772,28.5244730341055
"3d","ile","ilex06",1,2024-08-16 08:00:00,1,331.5,2024-08-16 07:55:00,979.967592592592,1,13.42,38.6113055555555,941.925446428573,59.1495223214286,21.3787579365079,10.4580165846524,30.30625,58.44925,906.825,18.0937081784896,-0.0979931012856695,3.86293209639707,10.7253907330674,29.8991614119639,17.0885666990059,213.343317456576,380.433838615967,"(0, -0.1 MPa)","VPD 1-2 kPa",2.77648958496343,25.350151845901
"3d","ile","ilex06",1,2024-08-16 09:00:00,1,335.5,2024-08-16 08:55:00,979.4609375,1,13.3646666666667,38.307875,1283.96041666667,55.0481770833333,23.2606875,12.9041827342219,34.371125,55.52825,1255.8875,24.3114565306288,-0.0979931012856695,5.67220361727101,11.8369368791203,33.715686852727,22.3435343545261,237.839078103285,465.66662029447,"(0, -0.1 MPa)",NA,2.08683215163127,30.2894877806543
"3d","ile","ilex06",1,2024-08-16 10:00:00,1,339.5,2024-08-16 09:50:00,979,1,13.2930833333333,37.9989861111111,1301.73199404762,53.5032569444445,24.4503511904762,14.3227995488338,36.56975,54.07225,1322.45,28.294237826257,-0.0979931012856695,6.490300714025,12.5015149971874,35.643760516028,25.2254285414216,240.339887007652,478.051123506093,"(0, -0.1 MPa)",NA,1.92618424754537,33.2947979241094
"3d","ile","ilex06",1,2024-08-16 11:00:00,1,343.5,2024-08-16 10:50:00,978.59375,1,13.2329166666667,36.9019722222223,1483.20892857143,50.4910476190476,26.309005952381,17.0533013927871,38.75775,51.99625,1429.95,33.3283976617878,-0.0979931012856695,7.19556761282772,11.3345803040707,37.6939736948944,29.5048301962875,227.65757359552,430.48406547835,"(0, -0.1 MPa)",NA,1.5752169827248,36.0501831329402
"3d","ile","ilex06",1,2024-08-16 12:00:00,1,347.5,2024-08-16 11:50:00,977.847222222222,1,13.1724166666667,36.0049027777778,1729.38204365079,46.0832177579365,28.3820277777778,20.9540601174934,40.967,50.348,1730.8875,38.7548433843562,-0.0979931012856695,8.07664276113783,10.9644053492942,40.1106896572834,35.2749956415213,211.050129261349,374.098754598823,"(0, -0.1 MPa)","VPD 3-4 kPa",1.35754491978416,39.2757205365863
"3d","ile","ilex06",1,2024-08-16 13:00:00,1,351.5,2024-08-16 12:50:00,977,1,13.09725,33.2168297017181,1693.40734126984,44.3871909722222,29.7724027777778,23.40077798841,42.227375,49.334625,1699.325,42.2480899275094,-0.0979931012856695,7.88826116174916,9.70193804141601,41.4018387140383,38.7041524055535,187.008980829946,304.186928453639,"(0, -0.1 MPa)","VPD 3-4 kPa",1.22992099811065,41.1283786225451
"3d","ile","ilex06",1,2024-08-16 14:00:00,1,356,2024-08-16 13:56:00,976.085714285714,1,13.0360666666667,33.6733082058189,1525.17321428572,41.4089234126984,31.1660063492064,26.7036105891211,42.1298,49.8658,1556.45,41.5888894151841,-0.0979931012856695,7.59473071402698,9.56539796714238,41.1498656263656,37.420924109294,186.334087592715,303.147363353411,"(0, -0.1 MPa)","VPD 3-4 kPa",1.25947822606478,41.3588636659258
"3d","ile","ilex06",1,2024-08-16 15:00:00,1,360.5,2024-08-16 15:00:00,975.508928571428,1,12.9731666666666,33.2491111111111,644.497371031747,39.9404072420635,31.3236820436508,27.6109083567673,36.89175,52.4725,727.7625,30.5435002330947,-0.0979931012856695,4.01722379691956,7.14962398969315,35.8756344200975,27.1818556538884,129.218037600541,180.588494693411,"(0, -0.1 MPa)",NA,1.77974251650494,32.8828607239116
"3d","ile","ilex06",1,2024-08-17 08:00:00,1,429.5,2024-08-17 07:55:00,976.947916666667,1,12.9338333333334,37.5146527777778,787.614930555555,46.6878020833333,23.3478055555556,15.5266029541157,30.0275,56.93525,740.2625,18.9781251697686,-0.0979931012856695,3.77322309159871,9.84679484453456,29.232799199866,17.0053825270816,201.924494581188,356.63506691512,"(0, -0.1 MPa)","VPD 1-2 kPa",2.60965084902056,24.3020711342344
"3d","ile","ilex06",1,2024-08-17 09:00:00,1,433.5,2024-08-17 08:55:00,976.338541666667,1,12.9291666666667,36.0234444444445,1354.48745039682,38.8702023809524,26.8516349206349,21.7518401803333,37.594,50.476375,1381.5125,32.3159840421993,-0.0979931012856695,7.18921974871188,11.9660333250372,36.3915172636283,28.2020799306724,237.078066423806,462.290989517134,"(0, -0.1 MPa)",NA,1.66444116931899,32.8637222790837
"3d","ile","ilex06",1,2024-08-17 10:00:00,1,437.5,2024-08-17 09:50:00,976,1,12.91925,33.8260138888889,853.547470238095,35.8917078373016,27.9342628968254,24.2657463839755,36.913,49.1575,857.45,32.3940305154271,-0.0979931012856695,6.12948578410329,11.1025508154852,35.1176980199608,26.2510451745805,215.30914260723,388.792174790586,"(0, -0.1 MPa)",NA,1.81133478509397,30.8411747668737
"3d","ile","ilex06",1,2024-08-17 11:00:00,1,441.5,2024-08-17 10:50:00,975.34375,1,12.9203333333333,34.824,1495.46587301587,29.6811760912698,30.8018680555556,31.4975498095129,42.061,46.61775,1471.5125,44.628427502878,-0.0979931012856695,9.43106365739932,10.8108030364494,40.0898456718132,36.3193253691328,238.837955094804,471.006392542855,"(0, -0.1 MPa)","VPD 3-4 kPa",1.146297324371,38.5254809468853
"3d","ile","ilex06",1,2024-08-17 12:00:00,1,445.5,2024-08-17 11:50:00,974.270833333333,1,12.9211666666667,35.9701111111111,1728.84880952381,26.336365079365,32.5421547619047,36.2919211982514,44.1845,43.4615,1735.8875,52.1988382488327,-0.0979931012856695,10.666888163464,10.5406782730038,42.1645584118936,42.9754756591838,226.577048678012,424.123217073917,"(0, -0.1 MPa)",NA,0.988168068463255,40.1211169643474
